AAAA;MM;DD;FECHA;FECHA_ORD;REGION;PIB
2020;11;7;2020-11-07;737736;cordobasucre;5345.636439335703
2020;11;8;2020-11-08;737737;cordobasucre;5345.7870455919465
2020;11;9;2020-11-09;737738;cordobasucre;5345.93765184819
2020;11;10;2020-11-10;737739;cordobasucre;5346.088258104434
2020;11;11;2020-11-11;737740;cordobasucre;5346.238864360677
2020;11;12;2020-11-12;737741;cordobasucre;5346.389470616921
2020;11;13;2020-11-13;737742;cordobasucre;5346.540076873165
2020;11;14;2020-11-14;737743;cordobasucre;5346.690683129409
2020;11;15;2020-11-15;737744;cordobasucre;5346.841289385653
2020;11;16;2020-11-16;737745;cordobasucre;5795.545942580149
2020;11;17;2020-11-17;737746;cordobasucre;5795.696548836393
2020;11;18;2020-11-18;737747;cordobasucre;5795.847155092637
2020;11;19;2020-11-19;737748;cordobasucre;5795.997761348881
2020;11;20;2020-11-20;737749;cordobasucre;5796.148367605125
2020;11;21;2020-11-21;737750;cordobasucre;5796.298973861369
2020;11;22;2020-11-22;737751;cordobasucre;5796.449580117613
2020;11;23;2020-11-23;737752;cordobasucre;5796.600186373857
2020;11;24;2020-11-24;737753;cordobasucre;5796.7507926301
2020;11;25;2020-11-25;737754;cordobasucre;5796.9013988863435
2020;11;26;2020-11-26;737755;cordobasucre;5797.052005142587
2020;11;27;2020-11-27;737756;cordobasucre;5797.202611398831
2020;11;28;2020-11-28;737757;cordobasucre;5797.353217655075
2020;11;29;2020-11-29;737758;cordobasucre;5797.503823911319
2020;11;30;2020-11-30;737759;cordobasucre;5797.654430167563
2020;12;1;2020-12-01;737760;cordobasucre;5797.805036423807
2020;12;2;2020-12-02;737761;cordobasucre;5797.955642680051
2020;12;3;2020-12-03;737762;cordobasucre;5798.106248936295
2020;12;4;2020-12-04;737763;cordobasucre;5798.256855192539
2020;12;5;2020-12-05;737764;cordobasucre;5798.407461448782
2020;12;6;2020-12-06;737765;cordobasucre;5798.558067705026
2020;12;7;2020-12-07;737766;cordobasucre;5798.70867396127
2020;12;8;2020-12-08;737767;cordobasucre;5798.8592802175135
2020;12;9;2020-12-09;737768;cordobasucre;5799.009886473757
2020;12;10;2020-12-10;737769;cordobasucre;5799.160492730001
2020;12;11;2020-12-11;737770;cordobasucre;5799.311098986245
2020;12;12;2020-12-12;737771;cordobasucre;5799.461705242489
2020;12;13;2020-12-13;737772;cordobasucre;5799.612311498733
2020;12;14;2020-12-14;737773;cordobasucre;5799.762917754977
2020;12;15;2020-12-15;737774;cordobasucre;5799.913524011221
2020;12;16;2020-12-16;737775;cordobasucre;5800.064130267465
2020;12;17;2020-12-17;737776;cordobasucre;5800.214736523709
2020;12;18;2020-12-18;737777;cordobasucre;5800.365342779953
2020;12;19;2020-12-19;737778;cordobasucre;5800.515949036197
2020;12;20;2020-12-20;737779;cordobasucre;5800.6665552924405
2020;12;21;2020-12-21;737780;cordobasucre;5800.817161548684
2020;12;22;2020-12-22;737781;cordobasucre;5800.967767804928
2020;12;23;2020-12-23;737782;cordobasucre;5801.118374061172
2020;12;24;2020-12-24;737783;cordobasucre;5801.268980317415
2020;12;25;2020-12-25;737784;cordobasucre;5801.419586573659
2020;12;26;2020-12-26;737785;cordobasucre;5801.570192829903
2020;12;27;2020-12-27;737786;cordobasucre;5801.720799086147
2020;12;28;2020-12-28;737787;cordobasucre;5801.871405342391
2020;12;29;2020-12-29;737788;cordobasucre;5802.022011598635
2020;12;30;2020-12-30;737789;cordobasucre;5802.172617854879
2020;12;31;2020-12-31;737790;cordobasucre;5802.323224111123
2021;1;1;2021-01-01;737791;cordobasucre;5802.473830367367
2021;1;2;2021-01-02;737792;cordobasucre;5802.624436623611
2021;1;3;2021-01-03;737793;cordobasucre;5802.7750428798545
2021;1;4;2021-01-04;737794;cordobasucre;5802.925649136098
2021;1;5;2021-01-05;737795;cordobasucre;5803.076255392341
2021;1;6;2021-01-06;737796;cordobasucre;5803.226861648585
2021;1;7;2021-01-07;737797;cordobasucre;5803.377467904829
2021;1;8;2021-01-08;737798;cordobasucre;5803.528074161073
2021;1;9;2021-01-09;737799;cordobasucre;5803.678680417317
2021;1;10;2021-01-10;737800;cordobasucre;5803.829286673561
2021;1;11;2021-01-11;737801;cordobasucre;5803.979892929805
2021;1;12;2021-01-12;737802;cordobasucre;5804.130499186049
2021;1;13;2021-01-13;737803;cordobasucre;5804.281105442293
2021;1;14;2021-01-14;737804;cordobasucre;5804.431711698537
2021;1;15;2021-01-15;737805;cordobasucre;5804.582317954781
2021;1;16;2021-01-16;737806;cordobasucre;5804.7329242110245
2021;1;17;2021-01-17;737807;cordobasucre;5804.883530467268
2021;1;18;2021-01-18;737808;cordobasucre;5805.034136723512
2021;1;19;2021-01-19;737809;cordobasucre;5805.184742979756
2021;1;20;2021-01-20;737810;cordobasucre;5805.335349236
2021;1;21;2021-01-21;737811;cordobasucre;5805.485955492244
2021;1;22;2021-01-22;737812;cordobasucre;5805.636561748488
2021;1;23;2021-01-23;737813;cordobasucre;5805.787168004732
2021;1;24;2021-01-24;737814;cordobasucre;5805.937774260976
2021;1;25;2021-01-25;737815;cordobasucre;5806.088380517219
2021;1;26;2021-01-26;737816;cordobasucre;5806.238986773463
2021;1;27;2021-01-27;737817;cordobasucre;5806.389593029707
2021;1;28;2021-01-28;737818;cordobasucre;5806.540199285951
2021;1;29;2021-01-29;737819;cordobasucre;5806.6908055421945
2021;1;30;2021-01-30;737820;cordobasucre;5806.8414117984385
2021;1;31;2021-01-31;737821;cordobasucre;5806.992018054682
2021;2;1;2021-02-01;737822;cordobasucre;5807.142624310926
2021;2;2;2021-02-02;737823;cordobasucre;5807.29323056717
2021;2;3;2021-02-03;737824;cordobasucre;5807.443836823414
2021;2;4;2021-02-04;737825;cordobasucre;5807.594443079657
2021;2;5;2021-02-05;737826;cordobasucre;5807.745049335901
2021;2;6;2021-02-06;737827;cordobasucre;5807.895655592145
2021;2;7;2021-02-07;737828;cordobasucre;5808.046261848389
2021;2;8;2021-02-08;737829;cordobasucre;5808.196868104633
2021;2;9;2021-02-09;737830;cordobasucre;5808.347474360877
2021;2;10;2021-02-10;737831;cordobasucre;5808.498080617121
2021;2;11;2021-02-11;737832;cordobasucre;5808.648686873365
2021;2;12;2021-02-12;737833;cordobasucre;5808.7992931296085
2021;2;13;2021-02-13;737834;cordobasucre;5808.949899385852
2021;2;14;2021-02-14;737835;cordobasucre;5809.100505642096
2021;2;15;2021-02-15;737836;cordobasucre;5809.25111189834
2021;2;16;2021-02-16;737837;cordobasucre;5809.401718154584
2021;2;17;2021-02-17;737838;cordobasucre;5809.552324410828
2021;2;18;2021-02-18;737839;cordobasucre;5809.702930667072
2021;2;19;2021-02-19;737840;cordobasucre;5809.853536923316
2021;2;20;2021-02-20;737841;cordobasucre;5810.00414317956
2021;2;21;2021-02-21;737842;cordobasucre;5810.154749435804
2021;2;22;2021-02-22;737843;cordobasucre;5810.305355692048
2021;2;23;2021-02-23;737844;cordobasucre;5810.455961948292
2021;2;24;2021-02-24;737845;cordobasucre;5810.6065682045355
2021;2;25;2021-02-25;737846;cordobasucre;5810.7571744607785
2021;2;26;2021-02-26;737847;cordobasucre;5810.907780717022
2021;2;27;2021-02-27;737848;cordobasucre;5811.058386973266
2021;2;28;2021-02-28;737849;cordobasucre;5811.20899322951
2021;3;1;2021-03-01;737850;cordobasucre;5811.359599485754
2021;3;2;2021-03-02;737851;cordobasucre;5811.510205741998
2021;3;3;2021-03-03;737852;cordobasucre;5811.660811998242
2021;3;4;2021-03-04;737853;cordobasucre;5811.811418254486
2021;3;5;2021-03-05;737854;cordobasucre;5811.96202451073
2021;3;6;2021-03-06;737855;cordobasucre;5812.112630766974
2021;3;7;2021-03-07;737856;cordobasucre;5812.263237023217
2021;3;8;2021-03-08;737857;cordobasucre;5812.413843279461
2021;3;9;2021-03-09;737858;cordobasucre;5812.564449535705
2021;3;10;2021-03-10;737859;cordobasucre;5812.7150557919485
2021;3;11;2021-03-11;737860;cordobasucre;5812.8656620481925
2021;3;12;2021-03-12;737861;cordobasucre;5813.016268304436
2021;3;13;2021-03-13;737862;cordobasucre;5813.16687456068
2021;3;14;2021-03-14;737863;cordobasucre;5813.317480816924
2021;3;15;2021-03-15;737864;cordobasucre;5813.468087073168
2021;3;16;2021-03-16;737865;cordobasucre;5813.618693329412
2021;3;17;2021-03-17;737866;cordobasucre;5813.769299585656
2021;3;18;2021-03-18;737867;cordobasucre;5813.9199058419
2021;3;19;2021-03-19;737868;cordobasucre;5814.070512098144
2021;3;20;2021-03-20;737869;cordobasucre;5814.221118354388
2021;3;21;2021-03-21;737870;cordobasucre;5814.371724610632
2021;3;22;2021-03-22;737871;cordobasucre;5814.522330866876
2021;3;23;2021-03-23;737872;cordobasucre;5814.6729371231195
2021;3;24;2021-03-24;737873;cordobasucre;5814.823543379363
2021;3;25;2021-03-25;737874;cordobasucre;5814.974149635607
2021;3;26;2021-03-26;737875;cordobasucre;5815.124755891851
2021;3;27;2021-03-27;737876;cordobasucre;5815.275362148095
2021;3;28;2021-03-28;737877;cordobasucre;5815.425968404338
2021;3;29;2021-03-29;737878;cordobasucre;5815.576574660582
2021;3;30;2021-03-30;737879;cordobasucre;5815.727180916826
2021;3;31;2021-03-31;737880;cordobasucre;5815.87778717307
2021;4;1;2021-04-01;737881;cordobasucre;5816.028393429314
2021;4;2;2021-04-02;737882;cordobasucre;5816.178999685558
2021;4;3;2021-04-03;737883;cordobasucre;5816.329605941802
2021;4;4;2021-04-04;737884;cordobasucre;5816.480212198046
2021;4;5;2021-04-05;737885;cordobasucre;5816.6308184542895
2021;4;6;2021-04-06;737886;cordobasucre;5816.781424710533
2021;4;7;2021-04-07;737887;cordobasucre;5816.932030966776
2021;4;8;2021-04-08;737888;cordobasucre;5817.08263722302
2021;4;9;2021-04-09;737889;cordobasucre;5817.233243479264
2021;4;10;2021-04-10;737890;cordobasucre;5817.383849735508
2021;4;11;2021-04-11;737891;cordobasucre;5817.534455991752
2021;4;12;2021-04-12;737892;cordobasucre;5817.685062247996
2021;4;13;2021-04-13;737893;cordobasucre;5817.83566850424
2021;4;14;2021-04-14;737894;cordobasucre;5817.986274760484
2021;4;15;2021-04-15;737895;cordobasucre;5818.136881016728
2021;4;16;2021-04-16;737896;cordobasucre;5818.287487272972
2021;4;17;2021-04-17;737897;cordobasucre;5818.438093529216
2021;4;18;2021-04-18;737898;cordobasucre;5818.5886997854595
2021;4;19;2021-04-19;737899;cordobasucre;5818.7393060417035
2021;4;20;2021-04-20;737900;cordobasucre;5818.889912297947
2021;4;21;2021-04-21;737901;cordobasucre;5819.040518554191
2021;4;22;2021-04-22;737902;cordobasucre;5819.191124810435
2021;4;23;2021-04-23;737903;cordobasucre;5819.341731066679
2021;4;24;2021-04-24;737904;cordobasucre;5819.492337322923
2021;4;25;2021-04-25;737905;cordobasucre;5819.642943579167
2021;4;26;2021-04-26;737906;cordobasucre;5819.793549835411
2021;4;27;2021-04-27;737907;cordobasucre;5819.944156091655
2021;4;28;2021-04-28;737908;cordobasucre;5820.094762347898
2021;4;29;2021-04-29;737909;cordobasucre;5820.245368604142
2021;4;30;2021-04-30;737910;cordobasucre;5820.395974860386
2021;5;1;2021-05-01;737911;cordobasucre;5820.54658111663
2021;5;2;2021-05-02;737912;cordobasucre;5820.6971873728735
2021;5;3;2021-05-03;737913;cordobasucre;5820.847793629117
2021;5;4;2021-05-04;737914;cordobasucre;5820.998399885361
2021;5;5;2021-05-05;737915;cordobasucre;5821.149006141605
2021;5;6;2021-05-06;737916;cordobasucre;5821.299612397849
2021;5;7;2021-05-07;737917;cordobasucre;5821.450218654093
2021;5;8;2021-05-08;737918;cordobasucre;5821.600824910336
2021;5;9;2021-05-09;737919;cordobasucre;5821.75143116658
2021;5;10;2021-05-10;737920;cordobasucre;5821.902037422824
2021;5;11;2021-05-11;737921;cordobasucre;5822.052643679068
2021;5;12;2021-05-12;737922;cordobasucre;5822.203249935312
2021;5;13;2021-05-13;737923;cordobasucre;5822.353856191556
2021;5;14;2021-05-14;737924;cordobasucre;5822.5044624478
2021;5;15;2021-05-15;737925;cordobasucre;5822.6550687040435
2021;5;16;2021-05-16;737926;cordobasucre;5822.805674960287
2021;5;17;2021-05-17;737927;cordobasucre;5822.956281216531
2021;5;18;2021-05-18;737928;cordobasucre;5823.106887472775
2021;5;19;2021-05-19;737929;cordobasucre;5823.257493729019
2021;5;20;2021-05-20;737930;cordobasucre;5823.408099985263
2021;5;21;2021-05-21;737931;cordobasucre;5823.558706241507
2021;5;22;2021-05-22;737932;cordobasucre;5823.709312497751
2021;5;23;2021-05-23;737933;cordobasucre;5823.859918753995
2021;5;24;2021-05-24;737934;cordobasucre;5824.010525010239
2021;5;25;2021-05-25;737935;cordobasucre;5824.161131266483
2021;5;26;2021-05-26;737936;cordobasucre;5824.311737522727
2021;5;27;2021-05-27;737937;cordobasucre;5824.4623437789705
2021;5;28;2021-05-28;737938;cordobasucre;5824.612950035214
2021;5;29;2021-05-29;737939;cordobasucre;5824.7635562914575
2021;5;30;2021-05-30;737940;cordobasucre;5824.914162547701
2021;5;31;2021-05-31;737941;cordobasucre;5825.064768803945
2021;6;1;2021-06-01;737942;cordobasucre;5825.215375060189
2021;6;2;2021-06-02;737943;cordobasucre;5825.365981316433
2021;6;3;2021-06-03;737944;cordobasucre;5825.516587572677
2021;6;4;2021-06-04;737945;cordobasucre;5825.667193828921
2021;6;5;2021-06-05;737946;cordobasucre;5825.817800085165
2021;6;6;2021-06-06;737947;cordobasucre;5825.968406341409
2021;6;7;2021-06-07;737948;cordobasucre;5826.119012597653
2021;6;8;2021-06-08;737949;cordobasucre;5826.269618853896
2021;6;9;2021-06-09;737950;cordobasucre;5826.42022511014
2021;6;10;2021-06-10;737951;cordobasucre;5826.570831366384
2021;6;11;2021-06-11;737952;cordobasucre;5826.7214376226275
2021;6;12;2021-06-12;737953;cordobasucre;5826.872043878871
2021;6;13;2021-06-13;737954;cordobasucre;5827.022650135115
2021;6;14;2021-06-14;737955;cordobasucre;5827.173256391359
2021;6;15;2021-06-15;737956;cordobasucre;5827.323862647603
2021;6;16;2021-06-16;737957;cordobasucre;5827.474468903847
2021;6;17;2021-06-17;737958;cordobasucre;5827.625075160091
2021;6;18;2021-06-18;737959;cordobasucre;5827.775681416335
2021;6;19;2021-06-19;737960;cordobasucre;5827.926287672579
2021;6;20;2021-06-20;737961;cordobasucre;5828.076893928823
2021;6;21;2021-06-21;737962;cordobasucre;5828.227500185067
2021;6;22;2021-06-22;737963;cordobasucre;5828.378106441311
2021;6;23;2021-06-23;737964;cordobasucre;5828.5287126975545
2021;6;24;2021-06-24;737965;cordobasucre;5828.679318953798
2021;6;25;2021-06-25;737966;cordobasucre;5828.829925210042
2021;6;26;2021-06-26;737967;cordobasucre;5828.980531466286
2021;6;27;2021-06-27;737968;cordobasucre;5829.13113772253
2021;6;28;2021-06-28;737969;cordobasucre;5829.281743978774
2021;6;29;2021-06-29;737970;cordobasucre;5829.432350235017
2021;6;30;2021-06-30;737971;cordobasucre;5829.582956491261
2021;7;1;2021-07-01;737972;cordobasucre;5829.733562747505
2021;7;2;2021-07-02;737973;cordobasucre;5829.884169003749
2021;7;3;2021-07-03;737974;cordobasucre;5830.034775259993
2021;7;4;2021-07-04;737975;cordobasucre;5830.185381516237
2021;7;5;2021-07-05;737976;cordobasucre;5830.335987772481
2021;7;6;2021-07-06;737977;cordobasucre;5830.4865940287245
2021;7;7;2021-07-07;737978;cordobasucre;5830.6372002849685
2021;7;8;2021-07-08;737979;cordobasucre;5830.787806541212
2021;7;9;2021-07-09;737980;cordobasucre;5830.938412797455
2021;7;10;2021-07-10;737981;cordobasucre;5831.089019053699
2021;7;11;2021-07-11;737982;cordobasucre;5831.239625309943
2021;7;12;2021-07-12;737983;cordobasucre;5831.390231566187
2021;7;13;2021-07-13;737984;cordobasucre;5831.540837822431
2021;7;14;2021-07-14;737985;cordobasucre;5831.691444078675
2021;7;15;2021-07-15;737986;cordobasucre;5831.842050334919
2021;7;16;2021-07-16;737987;cordobasucre;5831.992656591163
2021;7;17;2021-07-17;737988;cordobasucre;5832.143262847407
2021;7;18;2021-07-18;737989;cordobasucre;5832.293869103651
2021;7;19;2021-07-19;737990;cordobasucre;5832.444475359895
2021;7;20;2021-07-20;737991;cordobasucre;5832.5950816161385
2021;7;21;2021-07-21;737992;cordobasucre;5832.745687872382
2021;7;22;2021-07-22;737993;cordobasucre;5832.896294128626
2021;7;23;2021-07-23;737994;cordobasucre;5833.04690038487
2021;7;24;2021-07-24;737995;cordobasucre;5833.197506641114
2021;7;25;2021-07-25;737996;cordobasucre;5833.348112897358
2021;7;26;2021-07-26;737997;cordobasucre;5833.498719153602
2021;7;27;2021-07-27;737998;cordobasucre;5833.649325409846
2021;7;28;2021-07-28;737999;cordobasucre;5833.79993166609
2021;7;29;2021-07-29;738000;cordobasucre;5833.950537922334
2021;7;30;2021-07-30;738001;cordobasucre;5834.101144178577
2021;7;31;2021-07-31;738002;cordobasucre;5834.251750434821
2021;8;1;2021-08-01;738003;cordobasucre;5834.402356691065
2021;8;2;2021-08-02;738004;cordobasucre;5834.5529629473085
2021;8;3;2021-08-03;738005;cordobasucre;5834.703569203552
2021;8;4;2021-08-04;738006;cordobasucre;5834.854175459796
2021;8;5;2021-08-05;738007;cordobasucre;5835.00478171604
2021;8;6;2021-08-06;738008;cordobasucre;5835.155387972284
2021;8;7;2021-08-07;738009;cordobasucre;5835.305994228528
2021;8;8;2021-08-08;738010;cordobasucre;5835.456600484772
